timestamp,open,high,low,close,volume
1736899200000,20789.609,20790.298,20787.854,20789.097,12200
1736899260000,20788.31,20790.499,20786.564,20787.742,7100
1736899320000,20787.397,20788.61,20784.808,20787.554,7700
1736899380000,20787.62,20787.989,20786.665,20786.665,5600
1736899440000,20786.808,20787.153,20785.098,20785.864,5500
1736899500000,20786.02,20788.376,20784.031,20786.31,6600
1736899560000,20786.287,20786.664,20784.531,20785.219,7700
1736899620000,20785.064,20785.309,20782.075,20785.176,6400
1736899680000,20785.489,20785.61,20783.165,20784.553,4500
1736899740000,20784.397,20785.299,20782.708,20784.886,7700
1736899800000,20784.808,20785.121,20782.409,20784.109,6800
1736899860000,20783.719,20783.754,20780.121,20781.386,8700
1736899920000,20781.608,20782.299,20780.042,20781.419,7000
1736899980000,20781.209,20781.209,20779.153,20779.787,6800
1736900040000,20779.831,20782.575,20779.831,20782.354,8300
1736900100000,20782.631,20785.299,20781.819,20784.243,10400
1736900160000,20784.208,20784.499,20782.832,20783.886,6600
1736900220000,20784.042,20785.187,20783.676,20784.308,5300
1736900280000,20784.321,20786.808,20784.321,20785.887,5800
1736900340000,20785.621,20789.686,20785.176,20787.808,7600
1736900400000,20787.342,20791.999,20787.342,20791.665,7900.000000000001
1736900460000,20791.565,20791.886,20788.709,20788.709,4700
1736900520000,20788.775,20789.789,20786.765,20788.586,7400
1736900580000,20789.031,20789.664,20785.643,20786.11,8100
1736900640000,20786.398,20786.599,20785.643,20786.208,4800
1736900700000,20786.589,20786.889,20785.51,20786.321,7400
1736900760000,20786.186,20787.843,20785.086,20787.809,7700
1736900820000,20787.898,20787.898,20785.021,20786.786,7100
1736900880000,20786.697,20788.71,20786.208,20787.231,7200
1736900940000,20787.419,20787.419,20783.087,20783.087,6600
1736901000000,20782.71,20783.899,20782.165,20783.531,5600
1736901060000,20783.686,20785.653,20783.031,20785.375,6100
1736901120000,20785.565,20785.708,20784.22,20784.264,6000
1736901180000,20784.109,20784.899,20782.832,20784.354,5900
1736901240000,20784.586,20786.299,20784.253,20785.176,3300
1736901300000,20785.365,20786.043,20784.032,20784.521,3500
1736901360000,20784.621,20786.61,20784.621,20786.386,4500
1736901420000,20786.208,20789.299,20786.208,20788.132,5000
1736901480000,20788.286,20788.898,20786.754,20787.376,5700
1736901540000,20787.276,20788.532,20786.721,20788.499,5100
1736901600000,20788.153,20790.599,20788.153,20790.089,6300
1736901660000,20790.154,20792.764,20789.82,20792.099,7200
1736901720000,20792.654,20793.089,20789.565,20789.71,4900
1736901780000,20789.642,20790.165,20787.365,20788.564,5400
1736901840000,20788.342,20790.154,20788.197,20789.109,4300
1736901900000,20789.019,20790.709,20785.686,20785.754,7700
1736901960000,20786.098,20787.087,20785.521,20786.22,5000
1736902020000,20786.321,20786.876,20785.364,20785.865,3300
1736902080000,20785.654,20786.589,20784.897,20784.897,4900
1736902140000,20785.132,20790.064,20784.865,20790.064,5800
1736902200000,20790.132,20791.119,20789.376,20789.376,3600
1736902260000,20789.789,20791.098,20787.82,20790.808,5700
1736902320000,20790.864,20790.864,20789.621,20789.897,3600
1736902380000,20789.521,20789.887,20786.876,20788.131,3600
1736902440000,20788.231,20789.389,20787.72,20787.72,6200
1736902500000,20787.608,20788.742,20787.11,20788.565,4800
1736902560000,20788.31,20790.299,20788.297,20790.299,6600
1736902620000,20789.687,20790.419,20789.264,20790.419,4600
1736902680000,20790.886,20798.076,20790.886,20798.076,7600
1736902740000,20797.81,20799.399,20796.198,20796.198,7500
1736902800000,20796.242,20800.676,20796.242,20800.676,8300
1736902860000,20800.742,20803.82,20800.742,20803.52,9100
1736902920000,20803.331,20803.719,20796.764,20800.686,11900
1736902980000,20800.619,20801.764,20798.11,20799.876,8600
1736903040000,20799.776,20801.786,20799.776,20800.889,5800
1736903100000,20801.209,20804.208,20799.376,20803.032,9000
1736903160000,20802.653,20803.899,20801.764,20802.31,6700
1736903220000,20802.242,20802.598,20799.687,20802.143,6200
1736903280000,20802.387,20803.775,20801.697,20802.664,6900
1736903340000,20802.52,20802.52,20800.664,20800.71,6400
1736903400000,20800.886,20802.753,20800.675,20801.821,5400
1736903460000,20801.809,20803.089,20799.021,20799.708,6200
1736903520000,20799.587,20799.742,20794.232,20794.232,7800
1736903580000,20794.643,20796.399,20791.832,20796.221,12800
1736903640000,20796.263,20797.319,20795.319,20795.319,6700
1736903700000,20795.398,20798.21,20794.621,20797.208,8200
1736903760000,20797.554,20799.389,20795.586,20798.489,9100
1736903820000,20798.576,20799.742,20797.843,20798.364,7800
1736903880000,20798.597,20798.797,20795.876,20797.342,6700
1736903940000,20797.553,20798.898,20796.832,20798.665,5400
1736904000000,20798.908,20799.289,20797.343,20797.409,6700
1736904060000,20797.899,20798.664,20795.308,20796.399,4800
1736904120000,20795.875,20798.897,20795.709,20798.02,6000
1736904180000,20797.842,20798.154,20797.175,20797.631,3600
1736904240000,20797.609,20797.899,20796.62,20797.365,3300
1736904300000,20797.209,20798.299,20793.731,20793.731,8100
1736904360000,20793.81,20796.842,20793.398,20796.632,5100
1736904420000,20796.298,20798.419,20795.864,20798.175,4800
1736904480000,20798.286,20799.176,20797.898,20798.653,4300
1736904540000,20798.887,20799.209,20797.064,20797.087,4800
1736904600000,20797.198,20797.198,20794.531,20795.142,7300
1736904660000,20794.776,20795.999,20791.176,20792.153,12100
1736904720000,20792.064,20795.043,20791.897,20792.764,7500
1736904780000,20793.076,20793.62,20787.765,20788.131,8300
1736904840000,20788.087,20788.298,20782.854,20786.299,13700
1736904900000,20785.876,20787.909,20785.521,20786.399,9800
1736904960000,20785.886,20788.686,20785.332,20785.865,8800
1736905020000,20786.032,20789.819,20784.331,20789.819,7700
1736905080000,20789.675,20794.075,20789.075,20792.132,11000
1736905140000,20792.376,20793.132,20789.821,20789.832,8500
1736905200000,20790.121,20791.387,20788.043,20791.387,8100
1736905260000,20791.232,20791.408,20788.619,20790.631,6200
1736905320000,20790.765,20791.12,20790.21,20790.32,6500
1736905380000,20790.642,20792.899,20790.397,20792.089,6600
1736905440000,20792.109,20792.109,20788.831,20790.12,6700
1736905500000,20790.065,20790.319,20788.01,20789.12,7900.000000000001
1736905560000,20788.876,20792.589,20788.521,20791.853,7200
1736905620000,20791.776,20792.353,20790.854,20791.621,7600
1736905680000,20791.743,20792.089,20789.621,20790.287,6700
1736905740000,20790.342,20793.108,20790.342,20792.576,8300
1736905800000,20792.642,20793.543,20792.553,20792.82,4400
1736905860000,20793.242,20793.242,20789.408,20790.697,6700
1736905920000,20790.71,20792.598,20790.71,20792.298,4100
1736905980000,20792.086,20795.999,20790.321,20795.999,6600
1736906040000,20795.842,20796.72,20794.265,20796.353,7300
1736906100000,20796.309,20797.389,20795.554,20796.743,6000
1736906160000,20796.821,20796.989,20794.275,20794.653,5400
1736906220000,20794.52,20794.897,20792.153,20794.897,6100
1736906280000,20794.642,20796.697,20794.542,20795.764,3600
1736906340000,20795.676,20795.799,20794.51,20794.598,4800
1736906400000,20794.889,20796.499,20794.021,20795.887,5900
1736906460000,20796.108,20797.787,20795.809,20797.031,6700
1736906520000,20797.164,20797.273,20793.764,20795.542,5800
1736906580000,20795.187,20796.099,20792.597,20794.098,7000
1736906640000,20794.175,20794.889,20793.831,20794.876,5700
1736906700000,20794.889,20794.889,20791.121,20793.231,9800
1736906760000,20793.164,20793.742,20791.687,20791.687,9900
1736906820000,20791.764,20793.864,20791.054,20792.587,5700
1736906880000,20792.22,20792.543,20789.176,20790.609,9200
1736906940000,20790.386,20791.789,20788.321,20791.108,8400
1736907000000,20790.898,20792.087,20789.586,20791.065,8000
1736907060000,20791.021,20791.021,20788.165,20788.165,7000
1736907120000,20787.564,20790.32,20787.564,20789.708,9000
1736907180000,20789.521,20789.698,20787.765,20788.219,6000
1736907240000,20787.832,20788.653,20785.919,20788.587,9000
1736907300000,20788.81,20788.843,20786.22,20786.797,8100
1736907360000,20786.32,20789.853,20786.108,20789.386,9100
1736907420000,20789.619,20790.999,20789.342,20790.81,5900
1736907480000,20790.753,20790.899,20789.51,20789.665,6500
1736907540000,20789.732,20790.397,20788.697,20790.332,4200
1736907600000,20790.175,20791.531,20789.31,20791.289,7500
1736907660000,20791.176,20791.532,20789.919,20791.332,6300
1736907720000,20791.575,20792.621,20789.408,20791.643,7500
1736907780000,20791.731,20791.731,20789.821,20790.631,5700
1736907840000,20790.908,20791.399,20788.854,20789.276,6100
1736907900000,20789.387,20791.309,20789.198,20791.165,3800
1736907960000,20791.242,20792.62,20791.021,20792.399,5800
1736908020000,20792.376,20792.899,20790.675,20792.732,4300
1736908080000,20793.365,20793.489,20792.754,20793.031,3400
1736908140000,20793.121,20793.808,20791.82,20792.054,5700
1736908200000,20791.842,20792.909,20789.764,20789.875,6200
1736908260000,20789.72,20790.089,20788.021,20788.543,5800
1736908320000,20788.353,20788.908,20786.11,20786.698,5300
1736908380000,20786.799,20787.187,20784.564,20787.187,5700
1736908440000,20787.054,20787.054,20783.82,20785.108,6900
1736908500000,20785.131,20785.376,20781.819,20781.864,7400
1736908560000,20781.797,20783.999,20781.542,20783.219,6300
1736908620000,20783.108,20783.675,20783.031,20783.221,5900
1736908680000,20783.153,20783.489,20780.875,20781.597,7700
1736908740000,20781.264,20781.587,20776.354,20777.208,10000
1736908800000,20777.064,20781.095,20776.776,20780.264,11000
1736908860000,20780.419,20781.854,20779.62,20780.054,7500
1736908920000,20779.843,20781.598,20779.675,20781.408,6100
1736908980000,20781.664,20782.197,20781.043,20782.121,4500
1736909040000,20782.799,20782.799,20782.02,20782.389,4600
1736909100000,20782.231,20782.231,20779.821,20780.319,5700
1736909160000,20780.187,20780.789,20778.564,20780.709,8500
1736909220000,20780.797,20781.665,20779.62,20780.253,4800
1736909280000,20780.609,20780.609,20775.209,20775.209,5400
1736909340000,20774.843,20775.599,20773.342,20775.264,7400
1736909400000,20775.342,20777.899,20775.342,20777.365,7100
1736909460000,20777.686,20779.489,20776.732,20779.064,6400
1736909520000,20779.187,20779.187,20774.876,20776.099,5100
1736909580000,20775.721,20776.289,20775.021,20775.143,5500
1736909640000,20775.286,20777.399,20775.286,20776.289,5200
1736909700000,20775.798,20777.289,20775.564,20777.097,4100
1736909760000,20776.864,20777.676,20776.664,20776.765,4300
1736909820000,20777.064,20778.553,20777.032,20777.754,2700
1736909880000,20777.875,20779.799,20777.732,20778.231,3600
1736909940000,20778.398,20779.489,20778.01,20778.698,4500
