time,open,high,low,close,Volume
2026-02-15T18:00:00-05:00,24750.8,24761.9,24696.1,24704,1238
2026-02-15T18:05:00-05:00,24704.7,24708.2,24683.9,24698,1006
2026-02-15T18:10:00-05:00,24698.1,24727.9,24697.4,24726.6,838
2026-02-15T18:15:00-05:00,24727.2,24754.8,24723.2,24749.2,877
2026-02-15T18:20:00-05:00,24749.1,24752.2,24731.8,24746.6,746
2026-02-15T18:25:00-05:00,24746.8,24756.1,24742.3,24745,620
2026-02-15T18:30:00-05:00,24744.8,24758.3,24731.4,24736.6,787
2026-02-15T18:35:00-05:00,24736.8,24748.3,24724.9,24729,629
2026-02-15T18:40:00-05:00,24729.2,24750.3,24729.2,24745.3,600
2026-02-15T18:45:00-05:00,24745.1,24748.3,24732.7,24738.7,747
2026-02-15T18:50:00-05:00,24738.8,24747.6,24721.6,24736.2,345
2026-02-15T18:55:00-05:00,24736,24766.3,24727.1,24764.6,441
2026-02-15T19:00:00-05:00,24764.3,24771.1,24738.6,24742.2,1237
2026-02-15T19:05:00-05:00,24741.6,24774.5,24738.3,24767.3,889
2026-02-15T19:10:00-05:00,24767.5,24775.9,24761.1,24768.5,1012
2026-02-15T19:15:00-05:00,24768.3,24776.4,24762.9,24763.1,851
2026-02-15T19:20:00-05:00,24762.8,24766.5,24756.2,24757.8,759
2026-02-15T19:25:00-05:00,24757.9,24771.1,24753.9,24766.9,736
2026-02-15T19:30:00-05:00,24766.8,24773.5,24763.7,24768.1,744
2026-02-15T19:35:00-05:00,24768,24777.6,24762.6,24770.8,720
2026-02-15T19:40:00-05:00,24770.2,24773.1,24759.9,24760.5,639
2026-02-15T19:45:00-05:00,24760.7,24771.3,24758.1,24764.5,768
2026-02-15T19:50:00-05:00,24764.4,24775.8,24761.6,24772.1,718
2026-02-15T19:55:00-05:00,24772.7,24774,24756.4,24762.5,719
2026-02-15T20:00:00-05:00,24762.3,24766.2,24750.3,24759.4,818
2026-02-15T20:05:00-05:00,24759.3,24774.7,24759,24765.7,593
2026-02-15T20:10:00-05:00,24765.6,24770.7,24759.2,24760.1,699
2026-02-15T20:15:00-05:00,24759.3,24767,24759.1,24764.7,751
2026-02-15T20:20:00-05:00,24764.5,24765.2,24759.4,24763.9,530
2026-02-15T20:25:00-05:00,24764.4,24770.4,24759.8,24761.8,510
2026-02-15T20:30:00-05:00,24762.6,24767,24759.3,24764.8,696
2026-02-15T20:35:00-05:00,24765,24765,24759.5,24760,494
2026-02-15T20:40:00-05:00,24759.9,24771.6,24757,24764,626
2026-02-15T20:45:00-05:00,24764.3,24782.1,24760.5,24775.5,632
2026-02-15T20:50:00-05:00,24775.3,24787.6,24769.5,24785.3,751
2026-02-15T20:55:00-05:00,24785.4,24797.9,24783.8,24787.4,786
2026-02-15T21:00:00-05:00,24787.6,24800.7,24782.8,24799.3,718
2026-02-15T21:05:00-05:00,24799.1,24799.9,24776.6,24777,674
2026-02-15T21:10:00-05:00,24776.6,24776.8,24767.6,24775.3,820
2026-02-15T21:15:00-05:00,24775.1,24781.6,24771.8,24774.3,659
2026-02-15T21:20:00-05:00,24774.1,24781,24769.9,24779.4,673
2026-02-15T21:25:00-05:00,24779.3,24781.2,24768.8,24771.1,658
2026-02-15T21:30:00-05:00,24770.8,24778.7,24768,24769.3,522
2026-02-15T21:35:00-05:00,24769.5,24776.5,24766.7,24770.2,558
2026-02-15T21:40:00-05:00,24769.9,24774.2,24765.7,24771,493
2026-02-15T21:45:00-05:00,24770.6,24772.1,24765.8,24766.8,559
2026-02-15T21:50:00-05:00,24767.7,24767.7,24756.6,24756.9,567
2026-02-15T21:55:00-05:00,24757.4,24763.1,24755.7,24760.5,542
2026-02-15T22:00:00-05:00,24760.6,24763.8,24751.6,24755.4,507
2026-02-15T22:05:00-05:00,24755.2,24762.9,24754.2,24758,476
2026-02-15T22:10:00-05:00,24757.9,24762.3,24756.4,24758.9,504
2026-02-15T22:15:00-05:00,24759,24760.8,24753.7,24754.9,373
2026-02-15T22:20:00-05:00,24754.7,24764.8,24752.8,24759.9,422
2026-02-15T22:25:00-05:00,24759.6,24760.8,24742.7,24745.7,613
2026-02-15T22:30:00-05:00,24745.6,24748.3,24736.5,24743.2,890
2026-02-15T22:35:00-05:00,24743.3,24747.2,24739,24744.1,667
2026-02-15T22:40:00-05:00,24743.9,24744.2,24737,24743.3,697
2026-02-15T22:45:00-05:00,24743.6,24744.5,24738.9,24742.8,611
2026-02-15T22:50:00-05:00,24742.5,24751.3,24740.3,24746.7,588
2026-02-15T22:55:00-05:00,24746.9,24752.7,24746.1,24750.8,566
