timestamp,open,high,low,close,volume
1781568000000,7550.245,7550.742,7548.299,7550.154,200900
1781568060000,7550.133,7551.899,7549.736,7551.648,159240
1781568120000,7551.436,7551.699,7546.929,7547.848,203620
1781568180000,7547.833,7547.951,7545.445,7546.945,160860
1781568240000,7546.951,7548.742,7546.951,7548.436,150960
1781568300000,7548.433,7548.754,7547.733,7548.239,113680
1781568360000,7548.251,7551.645,7547.736,7550.948,170260
1781568420000,7551.004,7551.799,7549.942,7550.645,123820
1781568480000,7550.651,7551.148,7549.739,7550.242,144280
1781568540000,7550.372,7551.948,7550.372,7551.136,110340
1781568600000,7551.136,7552.148,7550.936,7551.733,121540
1781568660000,7551.736,7552.254,7550.451,7551.133,111280
1781568720000,7551.142,7551.199,7549.951,7550.751,87860
1781568780000,7550.799,7551.499,7550.436,7551.454,97340
1781568840000,7551.381,7551.381,7549.954,7550.433,82420
1781568900000,7550.492,7551.999,7549.745,7551.145,163320
1781568960000,7551.148,7551.951,7550.933,7550.999,122460
1781569020000,7550.999,7552.354,7549.863,7551.933,134320
1781569080000,7551.998,7553.354,7551.736,7551.736,126260.00000000001
1781569140000,7551.799,7551.999,7551.233,7551.445,134140
1781569200000,7551.501,7551.748,7550.433,7550.739,104940
1781569260000,7550.736,7550.842,7549.439,7549.999,134600
1781569320000,7549.842,7550.254,7547.939,7548.245,120880
1781569380000,7548.239,7549.654,7547.736,7549.254,139260
1781569440000,7549.248,7549.754,7548.751,7548.939,65580
1781569500000,7548.945,7548.999,7547.454,7547.933,145820
1781569560000,7547.945,7549.751,7547.448,7548.933,133220
1781569620000,7548.936,7550.499,7548.836,7550.336,132960
1781569680000,7550.248,7551.439,7550.233,7550.848,108960
1781569740000,7550.929,7551.754,7550.733,7551.751,114960
1781569800000,7551.799,7552.999,7550.999,7552.439,110320
1781569860000,7552.654,7554.954,7552.433,7554.242,96120
1781569920000,7554.254,7554.945,7553.245,7553.433,161600
1781569980000,7553.483,7553.954,7549.933,7549.933,141120
1781570040000,7550.128,7551.954,7549.933,7551.433,128039.99999999999
1781570100000,7551.436,7551.654,7546.845,7547.936,172840
1781570160000,7548.125,7549.199,7547.233,7547.739,150040
1781570220000,7547.799,7548.648,7547.736,7548.245,129380
1781570280000,7548.363,7548.499,7547.445,7547.754,149920
1781570340000,7547.742,7548.799,7547.233,7548.299,113260
1781570400000,7548.239,7549.299,7547.748,7548.739,183840
1781570460000,7548.745,7551.951,7548.636,7551.139,139260
1781570520000,7551.133,7551.248,7548.642,7548.939,186800
1781570580000,7548.989,7549.151,7547.242,7548.433,153300
1781570640000,7548.445,7548.999,7547.433,7547.699,130780.00000000001
1781570700000,7547.499,7548.499,7546.742,7547.951,185160
1781570760000,7547.951,7548.648,7547.136,7548.242,164020
1781570820000,7548.299,7549.499,7547.654,7548.851,146700
1781570880000,7548.848,7548.999,7546.733,7546.933,100900
1781570940000,7546.992,7547.451,7545.136,7545.442,155940
1781571000000,7545.445,7545.745,7542.739,7542.936,135460
1781571060000,7542.986,7544.745,7542.986,7543.939,160560
1781571120000,7544.001,7544.754,7543.433,7544.499,122660
1781571180000,7544.299,7544.751,7542.733,7543.745,141140
1781571240000,7543.951,7544.299,7542.833,7544.299,98860
1781571300000,7544.436,7545.495,7544.233,7544.242,136800
1781571360000,7544.254,7546.754,7543.933,7546.439,157940
1781571420000,7546.451,7546.751,7545.442,7545.751,164680
1781571480000,7545.739,7546.151,7544.936,7545.245,121320
1781571540000,7545.236,7546.299,7544.933,7545.245,120420
1781571600000,7545.251,7545.954,7544.242,7545.875,200800
1781571660000,7545.945,7547.299,7545.369,7546.999,219740
1781571720000,7546.945,7547.251,7545.736,7546.254,179980
1781571780000,7546.384,7547.929,7545.499,7547.929,202240
1781571840000,7547.999,7548.754,7546.936,7548.442,155260
1781571900000,7548.442,7548.448,7545.936,7547.333,204060
1781571960000,7547.378,7547.451,7545.148,7545.236,199120
1781572020000,7545.375,7545.499,7543.939,7544.636,197820
1781572080000,7544.636,7545.499,7544.236,7544.442,199460
1781572140000,7544.504,7544.951,7543.733,7544.239,129640
1781572200000,7544.245,7544.936,7543.733,7544.448,199960
1781572260000,7544.336,7544.999,7543.954,7544.351,186240
1781572320000,7544.363,7546.299,7544.136,7544.933,215900
1781572380000,7545.049,7545.049,7543.233,7543.442,160640
1781572440000,7543.619,7545.945,7543.619,7544.933,171700
1781572500000,7544.848,7545.999,7544.336,7545.439,133260
1781572560000,7545.628,7546.745,7545.248,7546.736,106260
1781572620000,7546.839,7547.751,7546.454,7546.942,144260
1781572680000,7546.954,7546.999,7545.242,7545.245,168140
1781572740000,7545.242,7545.848,7544.333,7545.436,156860
1781572800000,7545.498,7547.448,7545.339,7546.945,155220
1781572860000,7547.179,7547.299,7545.236,7545.948,153480
1781572920000,7545.939,7547.436,7545.736,7546.948,110960
1781572980000,7546.945,7547.436,7545.936,7547.236,100180
1781573040000,7547.233,7547.299,7545.733,7545.736,143140
1781573100000,7545.733,7547.799,7545.733,7547.333,163340
1781573160000,7547.351,7547.399,7545.936,7546.733,167840
1781573220000,7546.839,7548.454,7546.633,7548.236,152540
1781573280000,7548.233,7548.233,7546.133,7546.499,149220
