time,open,high,low,close,Volume
2025-09-07T18:00:00-04:00,6478.6,6479.8,6473.1,6473.3,223
2025-09-07T18:03:00-04:00,6473.4,6474.7,6471.8,6473.3,163
2025-09-07T18:06:00-04:00,6473.4,6475,6472.7,6474.7,113
2025-09-07T18:09:00-04:00,6474.8,6475,6473.1,6474.7,74
2025-09-07T18:12:00-04:00,6474.6,6476.9,6474.6,6476.8,91
2025-09-07T18:15:00-04:00,6476.9,6479.4,6476.8,6478.1,107
2025-09-07T18:18:00-04:00,6477.8,6478.5,6476.7,6477.8,63
2025-09-07T18:21:00-04:00,6477.9,6478.7,6477.7,6478.4,51
2025-09-07T18:24:00-04:00,6478.6,6481.7,6478.5,6481.6,106
2025-09-07T18:27:00-04:00,6482.1,6482.4,6480.2,6481,89
2025-09-07T18:30:00-04:00,6481.5,6483.8,6481.5,6483.8,99
2025-09-07T18:33:00-04:00,6483.5,6485.4,6483.4,6484.8,88
2025-09-07T18:36:00-04:00,6484.7,6485.2,6482.5,6483,61
2025-09-07T18:39:00-04:00,6483.1,6486.4,6483.1,6485.1,82
2025-09-07T18:42:00-04:00,6484.9,6487,6484.9,6486.5,94
2025-09-07T18:45:00-04:00,6486.6,6492.3,6486.5,6491,142
2025-09-07T18:48:00-04:00,6490.8,6491.4,6488.7,6489,91
2025-09-07T18:51:00-04:00,6489.1,6489.8,6487.7,6488.7,71
2025-09-07T18:54:00-04:00,6488.5,6490,6487.7,6489.8,87
2025-09-07T18:57:00-04:00,6489.9,6490.5,6489.7,6490.3,36
2025-09-07T19:00:00-04:00,6490.6,6491.6,6490.2,6491.2,67
2025-09-07T19:03:00-04:00,6491,6492,6490.7,6491.2,29
2025-09-07T19:06:00-04:00,6491.1,6493,6491,6491.8,48
2025-09-07T19:09:00-04:00,6491.7,6492.5,6490.8,6491.5,89
2025-09-07T19:12:00-04:00,6491.4,6492.3,6491.1,6491.1,51
2025-09-07T19:15:00-04:00,6490.6,6491.6,6489.9,6491.6,54
