time,open,high,low,close,Volume
2026-03-22T18:00:00-04:00,6473,6475.3,6464.2,6473.1,396
2026-03-22T18:03:00-04:00,6472.8,6486.5,6471.6,6482.5,626
2026-03-22T18:06:00-04:00,6482.7,6486.3,6477.8,6484.5,469
2026-03-22T18:09:00-04:00,6484.4,6488.7,6476.5,6478.2,540
2026-03-22T18:12:00-04:00,6478.1,6482.9,6475.7,6481.3,446
2026-03-22T18:15:00-04:00,6481.4,6487.2,6481,6484.9,409
2026-03-22T18:18:00-04:00,6484.7,6486.7,6481.5,6483.2,354
2026-03-22T18:21:00-04:00,6483.1,6496,6481.5,6495.4,359
2026-03-22T18:24:00-04:00,6495.2,6505.3,6494.1,6504.4,558
2026-03-22T18:27:00-04:00,6504.1,6510.5,6502.8,6503.7,456
2026-03-22T18:30:00-04:00,6503.8,6508.5,6500.9,6502.2,442
2026-03-22T18:33:00-04:00,6502.4,6503.4,6496.8,6499.3,434
2026-03-22T18:36:00-04:00,6499.2,6501.4,6495.8,6498.5,327
2026-03-22T18:39:00-04:00,6498.4,6499.2,6494.2,6496.5,333
2026-03-22T18:42:00-04:00,6496.3,6496.7,6491.3,6492.8,296
2026-03-22T18:45:00-04:00,6493,6496.9,6492.9,6493.4,262
2026-03-22T18:48:00-04:00,6493.6,6500.5,6492.9,6499.7,321
2026-03-22T18:51:00-04:00,6499.6,6500,6496.7,6498.3,258
2026-03-22T18:54:00-04:00,6498.1,6499,6494.9,6497.9,232
2026-03-22T18:57:00-04:00,6498.4,6498.4,6493.6,6495.2,260
2026-03-22T19:00:00-04:00,6495.1,6502.5,6495.1,6501.9,395
2026-03-22T19:03:00-04:00,6502.1,6504.2,6501.7,6502.9,299
2026-03-22T19:06:00-04:00,6503,6503.6,6500.6,6500.8,200
2026-03-22T19:09:00-04:00,6500.9,6505.4,6500.7,6503.5,241
2026-03-22T19:12:00-04:00,6503.6,6505.9,6503.5,6504.4,225
2026-03-22T19:15:00-04:00,6504.7,6506.1,6502.2,6503.8,173
2026-03-22T19:18:00-04:00,6504,6504.5,6497.2,6497.6,271
2026-03-22T19:21:00-04:00,6497.7,6498.9,6494.7,6497,253
2026-03-22T19:24:00-04:00,6497.1,6497.6,6494.9,6495.7,190
2026-03-22T19:27:00-04:00,6495.4,6497.5,6493,6493.7,197
2026-03-22T19:30:00-04:00,6493.6,6497.1,6492.9,6494,206
2026-03-22T19:33:00-04:00,6493.9,6494.4,6491.1,6492.2,202
2026-03-22T19:36:00-04:00,6492.4,6495,6491.6,6494.8,214
2026-03-22T19:39:00-04:00,6494.5,6495.4,6492.1,6493.2,170
2026-03-22T19:42:00-04:00,6493.3,6495.2,6493,6493.7,186
2026-03-22T19:45:00-04:00,6493.8,6494,6485.9,6490.2,498
2026-03-22T19:48:00-04:00,6490.5,6493.4,6487.6,6488.2,363
2026-03-22T19:51:00-04:00,6488.3,6491.2,6483.8,6483.9,374
