timestamp,open,high,low,close,volume
1653436800000,11850.937,11850.937,11840.539,11845.829,122538
1653436860000,11846.559,11848.407,11842.859,11844.307,118388
1653436920000,11843.919,11844.987,11841.229,11841.929,105264
1653436980000,11842.049,11843.019,11836.989,11837.059,83144
1653437040000,11837.027,11837.799,11831.729,11833.489,93441
1653437100000,11833.427,11838.787,11832.769,11837.469,89508
1653437160000,11837.759,11837.759,11831.809,11834.299,94437
1653437220000,11834.247,11835.009,11830.419,11830.999,103908
1653437280000,11831.459,11834.099,11829.249,11829.249,84487
1653437340000,11830.089,11831.619,11828.239,11831.119,86156
1653437400000,11831.297,11831.297,11816.909,11816.909,99771
1653437460000,11817.019,11817.059,11807.089,11807.089,123470
1653437520000,11807.279,11808.009,11800.329,11804.109,120714
1653437580000,11804.249,11806.919,11800.999,11806.887,100284
1653437640000,11806.809,11810.299,11804.479,11805.569,94916
1653437700000,11805.557,11805.689,11789.449,11797.859,128969
1653437760000,11798.097,11801.819,11795.439,11799.909,99780
1653437820000,11799.947,11810.487,11798.949,11809.059,116168
1653437880000,11808.929,11812.007,11803.269,11803.319,95509
1653437940000,11803.759,11804.367,11793.439,11796.049,108914
1653438000000,11796.017,11796.199,11789.319,11792.499,89090
1653438060000,11792.467,11798.697,11791.049,11798.099,83623
1653438120000,11798.087,11801.509,11795.989,11801.429,80496
1653438180000,11801.959,11803.989,11797.829,11799.949,87690
1653438240000,11800.249,11801.789,11797.709,11798.419,71790
1653438300000,11798.709,11798.999,11791.319,11791.699,86219
1653438360000,11791.507,11795.769,11790.469,11792.919,76802
1653438420000,11793.539,11795.609,11784.269,11789.729,96672
1653438480000,11790.469,11795.407,11789.829,11794.879,82698
1653438540000,11795.789,11807.089,11795.329,11806.909,94439
1653438600000,11807.007,11812.119,11806.519,11810.099,105660
1653438660000,11810.099,11812.699,11808.819,11811.369,90279
1653438720000,11811.419,11812.069,11804.329,11804.759,94891
1653438780000,11804.987,11807.349,11799.609,11800.089,94897
1653438840000,11800.067,11805.509,11797.769,11800.479,98512
1653438900000,11801.289,11801.699,11798.449,11800.939,51926
1653438960000,11801.029,11803.299,11798.269,11802.959,64501
