timestamp,open,high,low,close,volume
1774216800000,23688.403,23754.808,23677.72,23731.036,6710
1774216860000,23730.749,23753.499,23713.22,23725.569,8162.000000000001
1774216920000,23726.414,23744.503,23707.764,23742.808,6468
1774216980000,23743.525,23783.731,23735.72,23775.231,7128
1774217040000,23772.72,23783.761,23751.547,23757.058,7084
1774217100000,23757.014,23778.899,23751.481,23778.381,5918
1774217160000,23777.264,23783.149,23754.036,23765.22,5522
1774217220000,23765.808,23784.319,23764.547,23768.481,4488
1774217280000,23768.514,23792.055,23758.731,23784.999,5500
1774217340000,23785.025,23806.286,23782.753,23792.981,5478
1774217400000,23793.297,23793.297,23765.731,23771.569,6094
1774217460000,23773.058,23776.697,23749.275,23755.514,5214
1774217520000,23756.749,23761.149,23744.264,23749.481,5016
1774217580000,23750.719,23769.708,23744.036,23768.772,7150
1774217640000,23768.164,23769.649,23750.936,23758.566,6424
1774217700000,23757.849,23771.805,23756.588,23769.958,7722
1774217760000,23769.75,23775.761,23762.529,23765.469,5632
1774217820000,23764.37,23790.261,23763.099,23777.349,6644
1774217880000,23777.533,23789.958,23769.881,23775.12,6996
1774217940000,23776.149,23786.305,23769.797,23777.772,6314
1774218000000,23777.425,23785.149,23766.5,23781.827,5280
1774218060000,23782.149,23797.283,23775.588,23795.849,6138
1774218120000,23795.719,23812,23795.261,23803.772,7788
1774218180000,23803.899,23827.881,23791.316,23823.599,7370
1774218240000,23823.425,23845.958,23819.208,23829.772,8646
1774218300000,23829.522,23848.675,23825.447,23841.294,7832
1774218360000,23842.131,23861.899,23842.088,23857.5,7414
1774218420000,23856.838,23862.399,23852.544,23854.12,7282
1774218480000,23854.403,23883.029,23853.153,23873.381,7612
1774218540000,23873.903,23873.903,23853.249,23856.149,7612
1774218600000,23855.794,23876.697,23855.794,23874.511,6622
1774218660000,23874.436,23880.849,23871.892,23874.294,6468
1774218720000,23874.029,23874.029,23851.099,23858.392,7084
1774218780000,23858.197,23863.066,23844.764,23853.588,7282
1774218840000,23853.447,23857.425,23830.47,23832.772,6578
1774218900000,23832.392,23862.088,23832.392,23843.044,6952
1774218960000,23842.12,23842.338,23825.914,23836.37,5940
1774219020000,23836.208,23853.022,23836.208,23846.164,6094
1774219080000,23846.066,23847.899,23836.297,23837.033,4532
1774219140000,23836.892,23842.25,23825.827,23826.899,4994
1774219200000,23827.055,23844.392,23817.899,23843.708,6336
1774219260000,23841.749,23842.131,23828.12,23829.219,4730
1774219320000,23830.077,23832.208,23820.436,23822.142,4796
1774219380000,23822.272,23822.577,23808.75,23816.708,7238
1774219440000,23816.903,23819.631,23812.892,23815.881,5236
1774219500000,23816.033,23829.936,23816.033,23826.149,5896
1774219560000,23826.631,23833.969,23821.066,23831.925,5280
1774219620000,23831.175,23832.588,23818.25,23820.186,5082
1774219680000,23820.719,23823.511,23817.033,23823.272,4202
1774219740000,23823.555,23833.349,23820.783,23829.088,4246
1774219800000,23829.197,23854.029,23826.772,23848.719,6666
1774219860000,23848.12,23848.12,23836.142,23842.969,4950
1774219920000,23842.772,23857.219,23841.903,23845.653,5148
1774219980000,23846.131,23851.099,23842.903,23845.87,4730
1774220040000,23844.936,23846.283,23829.197,23833.555,5522
1774220100000,23834.261,23842.414,23832.447,23841.75,3872
1774220160000,23842.153,23851.279,23841.903,23846.011,3784
1774220220000,23846.12,23847.783,23839.131,23846.936,3916
1774220280000,23845.153,23845.153,23825.75,23825.936,5610
1774220340000,23825.029,23835.779,23825.029,23832.153,4532
1774220400000,23832.469,23845.794,23831.294,23842.414,5852
1774220460000,23842.577,23857.175,23841.219,23850.827,6622
1774220520000,23849.899,23858.849,23843.414,23855.892,5720
1774220580000,23856.099,23865.649,23856.099,23858.208,6160
1774220640000,23858.649,23864.708,23855.914,23856.066,5610
1774220700000,23856.175,23864.447,23855.642,23859.62,4972
1774220760000,23859.469,23862.5,23852.175,23853.164,3960
1774220820000,23853.099,23860.779,23852.87,23859.077,3476
1774220880000,23859.219,23860.436,23848.22,23851.149,3718
1774220940000,23851.899,23858.649,23849.881,23858.131,4246
1774221000000,23858.37,23869.719,23856.458,23861.197,6490
1774221060000,23861.099,23864.011,23856.642,23861.022,4576
1774221120000,23861.12,23870.294,23860.881,23867.631,5016
1774221180000,23867.447,23869.414,23865.349,23866.044,3937.9999999999995
1774221240000,23866.969,23868.044,23862.529,23865.033,3652
1774221300000,23865.511,23870.577,23864.881,23870.044,3542
1774221360000,23868.131,23869.708,23858.131,23859.164,4312
1774221420000,23859.381,23862.849,23855.458,23860.947,3937.9999999999995
1774221480000,23861.022,23863.827,23854.055,23855.088,3718
1774221540000,23855.399,23855.599,23833.044,23837.903,6204
1774221600000,23837.805,23843.305,23833.881,23834.522,5302
1774221660000,23835.522,23841.903,23823.533,23827.805,5852
1774221720000,23827.708,23836.577,23823.055,23835.87,5610
1774221780000,23835.675,23839.011,23829.783,23834.149,4554
1774221840000,23833.642,23836.779,23828.458,23833.261,3872
1774221900000,23833.403,23837.588,23831.87,23834.936,3542
1774221960000,23835.197,23835.805,23826.675,23830.066,3652
1774222020000,23829.947,23838.642,23827.881,23834.099,3806
1774222080000,23833.816,23834.511,23818.772,23819.805,3894
1774222140000,23819.62,23826.044,23819.511,23823.447,4422
1774222200000,23823.294,23828.649,23820.555,23826.719,4796
1774222260000,23826.414,23838.399,23826,23826,3916
