timestamp,open,high,low,close,volume
1705878000000,4841.879,4846.502,4841.74,4846.373,80920
1705878060000,4846.237,4846.677,4845.114,4845.547,38430
1705878120000,4845.623,4847.927,4844.864,4847.927,26840
1705878180000,4847.74,4848.129,4847.361,4847.493,34160
1705878240000,4847.734,4847.927,4847.373,4847.731,9760
1705878300000,4847.87,4847.87,4846.49,4846.87,26230
1705878360000,4846.987,4846.99,4845.867,4846.12,15860
1705878420000,4846.361,4846.376,4845.864,4845.873,7930
1705878480000,4845.993,4846.123,4845.123,4845.126,16470
1705878540000,4845.297,4845.879,4845.111,4845.632,10980
1705878600000,4845.427,4845.427,4844.62,4844.876,6710
1705878660000,4845.126,4845.379,4844.876,4845.132,9150
1705878720000,4844.864,4845.243,4844.629,4844.629,7320
1705878780000,4844.864,4845.623,4844.864,4845.623,3660
1705878840000,4845.499,4845.677,4845.111,4845.367,9760
1705878900000,4845.111,4845.677,4845.111,4845.373,6100
1705878960000,4845.126,4845.427,4845.12,4845.373,2440
1705879020000,4845.62,4845.876,4845.62,4845.864,6710
1705879080000,4846.177,4846.177,4845.632,4845.632,1830
1705879140000,4845.364,4845.364,4844.864,4844.864,11590
1705879200000,4845.123,4845.382,4844.861,4844.867,10370
1705879260000,4845.132,4845.132,4844.364,4844.37,3660
1705879320000,4844.632,4844.632,4843.376,4843.376,10980
1705879380000,4843.126,4843.379,4843.111,4843.129,7320
1705879440000,4843.231,4843.629,4843.117,4843.629,5490
1705879500000,4843.876,4844.129,4843.626,4843.677,6100
1705879560000,4843.361,4843.927,4843.361,4843.373,5490
1705879620000,4843.617,4843.617,4843.129,4843.361,4880
1705879680000,4843.626,4843.626,4843.111,4843.427,2440
1705879740000,4843.123,4843.177,4842.87,4843.129,4270
1705879800000,4843.382,4843.677,4843.382,4843.629,2440
1705879860000,4843.879,4844.373,4843.864,4844.373,9760
1705879920000,4844.177,4844.177,4844.177,4844.177,610
1705879980000,4843.864,4843.876,4843.126,4843.237,6710
1705880040000,4843.123,4843.882,4843.123,4843.376,3660
1705880100000,4843.629,4843.629,4842.746,4843.376,12200
1705880160000,4843.614,4843.879,4843.614,4843.879,1220
1705880220000,4844.177,4844.177,4843.62,4843.62,5490
1705880280000,4843.864,4843.864,4843.864,4843.864,610
1705880340000,4844.126,4844.37,4844.123,4844.367,3050
1705880400000,4844.111,4844.379,4844.111,4844.243,4880
1705880460000,4844.117,4844.231,4843.62,4843.873,3660
1705880520000,4844.123,4844.123,4843.361,4843.629,3660
1705880580000,4843.873,4844.87,4843.873,4844.629,4880
1705880640000,4844.749,4844.927,4844.614,4844.927,12200
1705880700000,4845.132,4845.376,4844.626,4844.626,7320
1705880760000,4844.879,4845.367,4844.797,4844.861,15250
1705880820000,4845.129,4845.129,4844.861,4844.873,4880
1705880880000,4844.632,4844.632,4843.617,4843.882,10980
1705880940000,4844.12,4844.623,4844.002,4844.623,6710
1705881000000,4844.379,4844.617,4844.246,4844.382,3660
1705881060000,4844.677,4844.861,4844.62,4844.62,1830
1705881120000,4844.927,4845.12,4844.382,4844.382,12200
1705881180000,4844.246,4844.62,4844.237,4844.62,3050
1705881240000,4844.367,4844.677,4844.12,4844.12,8540
1705881300000,4843.927,4843.927,4843.361,4843.864,8540
1705881360000,4844.129,4844.132,4843.882,4844.132,4880
1705881420000,4843.882,4843.882,4843.614,4843.614,1220
1705881480000,4843.493,4843.617,4843.111,4843.364,12810
