timestamp,open,high,low,close,volume
1780876800000,29043.131,29043.131,29021.186,29023.164,8140
1780876860000,29023.577,29058.761,29017.5,29058.099,8492
1780876920000,29057.827,29071.783,29050.753,29071.142,8998
1780876980000,29071.338,29092.447,29067.772,29091.414,8492
1780877040000,29091.261,29098.649,29086.381,29096.947,7524
1780877100000,29097.131,29099.305,29072.014,29073.469,7656
1780877160000,29073.779,29080.522,29061.697,29065.436,8536
1780877220000,29065.022,29078.544,29056.186,29075.925,8448
1780877280000,29076.099,29086.066,29074.022,29079.511,8052
1780877340000,29078.708,29096.279,29078.708,29094.899,8052
1780877400000,29094.599,29095.175,29065.522,29066.279,8272
1780877460000,29066.294,29087.022,29064.686,29081.827,7744
1780877520000,29081.577,29092.153,29080.914,29085.779,8118
1780877580000,29085.794,29090.077,29079.381,29082.392,7810
1780877640000,29082.142,29104.029,29079.936,29103.547,8338
1780877700000,29104.099,29104.099,29093.219,29100.469,8800
1780877760000,29100.827,29128.088,29100.827,29123.399,8514
1780877820000,29123.653,29134.838,29121.338,29134.511,7150
1780877880000,29134.686,29149.142,29134.011,29148.903,7480
1780877940000,29149.055,29149.055,29128.142,29131.719,7744
1780878000000,29132.142,29145.149,29131.327,29142.12,7656
1780878060000,29142.066,29153.338,29136.197,29138.219,7920
1780878120000,29137.969,29146.149,29133.058,29143.969,6754
1780878180000,29143.283,29151.642,29138.899,29150.827,6446
1780878240000,29150.631,29158.958,29144.555,29146.425,6710
1780878300000,29146.577,29156.899,29140.892,29153.033,6996
1780878360000,29152.914,29172.62,29152.37,29165.664,7634
1780878420000,29165.761,29174.958,29165.761,29174.399,6776
1780878480000,29173.87,29183.577,29171.197,29181.588,7238
1780878540000,29181.349,29182.349,29172.425,29180.12,6578
1780878600000,29180.544,29190.544,29179.175,29189.088,6930
1780878660000,29188.779,29201.653,29185.947,29192.5,7546
1780878720000,29192.686,29194.881,29181.599,29189.87,7568
1780878780000,29189.827,29191.914,29172.283,29178.077,7854
1780878840000,29177.279,29183.149,29172.305,29176.186,8250
1780878900000,29176.305,29187.392,29175.805,29181.805,7810
1780878960000,29181.947,29202.772,29180.675,29202.208,7898.000000000001
