timestamp,open,high,low,close,volume
1660608000000,13660.707,13660.889,13652.199,13653.389,136840
1660608060000,13653.307,13653.499,13648.389,13650.529,153560
1660608120000,13650.587,13651.289,13641.139,13641.239,138600
1660608180000,13641.409,13645.989,13640.049,13644.069,135979
1660608240000,13644.069,13648.587,13644.069,13646.099,103412
1660608300000,13646.139,13649.287,13645.609,13645.659,90640
1660608360000,13645.719,13648.309,13645.229,13646.299,79640
1660608420000,13646.369,13647.899,13645.229,13647.599,70400
1660608480000,13647.609,13650.617,13647.329,13649.879,109120
1660608540000,13649.907,13650.289,13646.609,13649.559,90200
1660608600000,13649.517,13649.989,13647.729,13648.109,66440
1660608660000,13648.239,13650.889,13648.019,13649.699,82720
1660608720000,13649.789,13649.817,13647.709,13647.869,50600
1660608780000,13648.087,13648.909,13644.319,13644.769,73480
1660608840000,13644.809,13646.699,13644.359,13645.269,76120
1660608900000,13645.339,13645.399,13641.869,13644.209,108240
1660608960000,13644.309,13645.799,13641.419,13641.419,87560
1660609020000,13641.317,13642.397,13638.739,13641.099,95040
1660609080000,13641.199,13642.619,13640.189,13641.839,113080
1660609140000,13641.817,13643.299,13639.669,13642.349,94600
1660609200000,13642.809,13643.899,13640.619,13640.889,82720
1660609260000,13640.749,13642.089,13640.289,13640.529,69520
1660609320000,13640.709,13641.799,13639.319,13640.379,65120
1660609380000,13640.879,13641.197,13638.599,13639.387,83600
1660609440000,13639.399,13642.597,13638.659,13642.409,72160
1660609500000,13642.669,13643.387,13641.309,13641.399,76120
1660609560000,13641.289,13645.399,13641.289,13642.689,59840
1660609620000,13643.089,13645.307,13641.659,13641.779,72600
1660609680000,13641.727,13642.587,13640.159,13640.729,65120
1660609740000,13640.807,13642.207,13639.039,13639.119,73040
1660609800000,13639.349,13639.899,13637.339,13638.219,69080
1660609860000,13638.009,13642.099,13637.709,13641.729,77880
1660609920000,13641.727,13643.697,13640.629,13641.099,76120
1660609980000,13640.907,13643.399,13640.709,13643.039,62040
1660610040000,13643.389,13645.609,13641.779,13641.889,78320
1660610100000,13642.009,13642.989,13641.619,13642.059,60280
1660610160000,13642.077,13642.817,13641.349,13642.389,61600
1660610220000,13642.279,13642.899,13640.589,13640.599,67760
1660610280000,13641.579,13642.879,13641.139,13642.849,40920
1660610340000,13643.399,13643.779,13641.709,13643.709,59840
1660610400000,13643.909,13645.289,13642.899,13644.689,66440
1660610460000,13644.749,13645.717,13643.719,13645.089,83160
1660610520000,13645.067,13645.889,13644.189,13645.039,54560
1660610580000,13645.159,13647.187,13644.609,13645.319,90200
1660610640000,13645.247,13645.397,13643.629,13643.659,63360
1660610700000,13643.667,13646.089,13643.509,13644.289,72160
1660610760000,13644.257,13645.789,13644.049,13645.549,56760
1660610820000,13645.389,13645.797,13643.659,13644.399,75680
1660610880000,13644.249,13644.609,13641.609,13641.869,55440
1660610940000,13642.009,13643.609,13641.799,13642.079,66880
1660611000000,13642.017,13643.899,13641.879,13643.089,64680
1660611060000,13643.099,13643.399,13642.629,13642.899,34320
1660611120000,13643.609,13643.989,13642.609,13642.839,45320
1660611180000,13642.847,13643.999,13642.119,13642.789,34320
1660611240000,13642.839,13643.787,13641.879,13642.849,55880
1660611300000,13642.629,13644.397,13638.729,13639.409,71280
1660611360000,13639.579,13639.819,13638.229,13639.699,47960
1660611420000,13640.059,13640.899,13639.259,13640.239,60280
1660611480000,13640.179,13641.399,13639.819,13641.119,34320
1660611540000,13641.269,13641.279,13639.659,13639.849,38720
1660611600000,13639.879,13643.897,13639.279,13643.549,73040
1660611660000,13643.639,13645.097,13641.719,13644.179,88880
1660611720000,13644.069,13644.559,13641.889,13642.159,78320
1660611780000,13642.319,13644.099,13641.779,13642.209,68640
1660611840000,13642.307,13643.299,13641.759,13643.169,50600
