timestamp,open,high,low,close,volume
1719785160000,19723.253,19723.608,19716.576,19716.576,8800
1719785220000,19716.775,19717.132,19706.532,19706.532,13100
1719785280000,19706.708,19709.399,19704.398,19707.298,9200
1719785340000,19707.599,19708.589,19705.098,19705.098,6800
1719785400000,19704.864,19706.654,19700.176,19704.01,10600
1719785460000,19704.197,19708.708,19704.197,19707.297,4100
1719785520000,19706.864,19707.909,19706.575,19707.765,1400
1719785580000,19707.265,19708.143,19706.342,19706.342,2400
1719785640000,19706.253,19707.621,19704.865,19707.287,2300
1719785700000,19707.599,19707.799,19706.609,19707.308,2400
1719785760000,19707.197,19709.12,19707.032,19708.31,3400
1719785820000,19708.575,19715.789,19708.575,19715.553,5500
1719785880000,19715.342,19719.408,19715.342,19719.186,5900
1719785940000,19718.886,19722.542,19718.721,19722.098,3400
1719786000000,19721.631,19722.097,19718.198,19721.186,4700
1719786060000,19721.542,19723.643,19718.221,19719.187,5200
1719786120000,19719.076,19721.499,19718.364,19720.121,3400
1719786180000,19719.832,19722.599,19718.586,19721.108,3800
1719786240000,19721.176,19721.542,19719.709,19721.343,2900
1719786300000,19721.609,19731.243,19721.609,19726.642,6200
1719786360000,19726.554,19731.608,19725.786,19730.919,9100
1719786420000,19730.643,19733.342,19729.886,19731.775,5900
1719786480000,19731.543,19733.289,19731.543,19732.21,3000
1719786540000,19732.821,19736.808,19732.731,19734.864,8300
1719786600000,19735.064,19740.208,19728.61,19730.119,11700
1719786660000,19730.175,19732.409,19729.819,19732.32,5800
1719786720000,19732.665,19733.365,19731.275,19733.365,5500
1719786780000,19733.51,19737.321,19733.021,19736.386,7600
1719786840000,19735.82,19738.686,19734.754,19738.243,6200
1719786900000,19738.043,19739.775,19738.043,19739.11,5400
1719786960000,19739.275,19739.854,19734.787,19735.654,8000
1719787020000,19735.553,19736.599,19735.297,19736.054,3800
1719787080000,19736.153,19736.664,19731.865,19735.553,7200
1719787140000,19735.375,19736.109,19732.531,19732.731,6800
1719787200000,19732.875,19733.398,19730.708,19732.52,5800
1719787260000,19732.342,19732.589,19728.664,19730.364,4400
1719787320000,19730.889,19731.243,19728.632,19729.809,5000
1719787380000,19730.075,19730.409,19728.721,19730.021,4800
1719787440000,19730.521,19734.753,19730.521,19734.198,7000
